File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/0c/e1/PMC2896136.tar.gz,Nucleic Acids Res. 2010 Jul 1; 38(Web Server issue):W281-W285,PMC2896136,2013-04-03 18:24:54,20501600.0,CC BY-NC
oa_package/c9/c8/PMC2898064.tar.gz,Genome Biol. 2010 May 19; 11(5):R53,PMC2898064,2023-05-21 22:25:09,20482850.0,CC BY
oa_package/65/83/PMC2903597.tar.gz,PLoS Biol. 2010 Jul 13; 8(7):e1000422,PMC2903597,2023-05-21 23:25:09,20644714.0,CC BY
oa_package/5c/bf/PMC2904373.tar.gz,PLoS One. 2010 Jul 14; 5(7):e11572,PMC2904373,2018-03-10 03:20:09,20644729.0,CC BY
oa_package/90/51/PMC2904649.tar.gz,Nat Biotechnol. 2010 Jul; 28(7):691-693,PMC2904649,2016-07-07 09:20:05,20622843.0,NO-CC CODE
oa_package/02/66/PMC2906222.tar.gz,Nat Methods. 2010 Jul 13; 7(7):528-534,PMC2906222,2016-02-11 19:22:06,20543846.0,NO-CC CODE
oa_package/13/66/PMC2911503.tar.gz,Nat Genet. 2010 Aug 4; 42(8):715-721,PMC2911503,2016-02-04 10:09:37,20601955.0,NO-CC CODE
oa_package/e8/ad/PMC2919785.tar.gz,PLoS Biol. 2010 Aug 10; 8(8):e1000451,PMC2919785,2019-01-14 07:56:06,20711490.0,CC0
oa_package/94/b5/PMC2921916.tar.gz,Nat Struct Mol Biol. 2010 Mar 7; 17(3):306-312,PMC2921916,2016-02-03 19:21:36,20139984.0,NO-CC CODE
oa_package/b8/5d/PMC2935454.tar.gz,PLoS Biol. 2010 Sep 7; 8(9):e1000475,PMC2935454,2016-12-04 15:29:26,20838655.0,CC0
oa_package/44/ab/PMC2939009.tar.gz,Nat Biotechnol. 2010 Sep; 28(9):904-906,PMC2939009,2016-02-04 19:22:09,20829823.0,NO-CC CODE
oa_package/e4/77/PMC2945776.tar.gz,Genome Biol. 2010 Aug 25; 11(8):128,PMC2945776,2013-04-03 19:23:01,20804568.0,NO-CC CODE
oa_package/1e/ed/PMC2948155.tar.gz,Mol Breed. 2010 Sep 17; 26(3):393-408,PMC2948155,2021-03-08 15:16:25,20976284.0,CC BY-NC
oa_package/ae/b6/PMC2951180.tar.gz,Nat Genet. 2009 Nov 25; 41(11):1223-1227,PMC2951180,2016-02-09 10:22:11,19855392.0,NO-CC CODE
oa_package/65/25/PMC2953919.tar.gz,Mol Cell Proteomics. 2010 Oct 21; 9(10):2262-2275,PMC2953919,2023-05-23 18:25:10,20660346.0,CC BY-NC
oa_package/07/34/PMC2955169.tar.gz,Nat Biotechnol. 2010 Oct 19; 28(10):1097-1105,PMC2955169,2016-02-05 10:19:08,20852635.0,NO-CC CODE
oa_package/83/e7/PMC2955195.tar.gz,Nature. 2010 Oct 14; 467(7317):849-853,PMC2955195,2016-02-04 19:22:19,20927104.0,NO-CC CODE
oa_package/71/21/PMC2958125.tar.gz,PLoS One. 2010 Oct 20; 5(10):e13515,PMC2958125,2018-03-13 05:12:47,20976003.0,CC BY
oa_package/9b/56/PMC2965784.tar.gz,Oncogene. 2010 Oct 28; 29(43):5839-5849,PMC2965784,2016-02-09 10:22:16,20711231.0,NO-CC CODE
oa_package/32/35/PMC2978348.tar.gz,Nucleic Acids Res. 2010 Nov 29; 38(20):7155-7166,PMC2978348,2023-05-30 07:25:20,20587501.0,CC BY-NC
oa_package/bb/c9/PMC2989761.tar.gz,J Exp Med. 2010 Nov 22; 207(12):2581-2594,PMC2989761,2012-12-18 15:21:03,21059853.0,CC BY-NC-SA
oa_package/f6/2a/PMC2993747.tar.gz,Mol Biol Cell. 2010 Dec 1; 21(23):4184-4196,PMC2993747,2013-04-03 20:07:03,20881057.0,CC BY-NC-SA
oa_package/e0/b1/PMC2996408.tar.gz,BMC Bioinformatics. 2010 Nov 15; 11:560,PMC2996408,2012-09-28 14:56:33,21078174.0,CC BY
oa_package/14/72/PMC2997538.tar.gz,Genome Biol Evol. 2010 Mar 24; 2:225-239,PMC2997538,2020-04-07 07:20:43,20624728.0,CC BY-NC
oa_package/b6/1d/PMC3001121.tar.gz,Nat Biotechnol. 2010 Sep 9; 28(9):935-942,PMC3001121,2016-07-07 09:19:53,20829833.0,NO-CC CODE
oa_package/e0/73/PMC3007124.tar.gz,Nat Cell Biol. 2011 Jan 19; 13(1):95-101,PMC3007124,2016-02-04 10:14:39,21170033.0,NO-CC CODE
oa_package/a5/cb/PMC3009493.tar.gz,BMC Bioinformatics. 2010 Jan 18; 11(Suppl 1):S22,PMC3009493,2014-03-19 11:13:42,20122194.0,CC BY
oa_package/15/7b/PMC3013646.tar.gz,Nucleic Acids Res. 2011 Jan 8; 39(Database issue):D691-D697,PMC3013646,2014-03-19 11:14:58,21067998.0,CC BY-NC
oa_package/4f/0b/PMC3013721.tar.gz,Nucleic Acids Res. 2011 Jan 13; 39(Database issue):D1085-D1094,PMC3013721,2014-03-19 11:16:17,21076153.0,CC BY-NC
oa_package/3e/8c/PMC3017117.tar.gz,PLoS Genet. 2011 Jan 6; 7(1):e1001268,PMC3017117,2023-05-25 18:25:09,21253571.0,NO-CC CODE
oa_package/9d/59/PMC3019204.tar.gz,BMC Neurosci. 2010 Dec 29; 11:155,PMC3019204,2013-03-28 05:02:12,21190559.0,CC BY
oa_package/06/77/PMC3025471.tar.gz,EMBO J. 2011 Jan 19; 30(2):328-340,PMC3025471,2023-05-25 20:25:09,21157429.0,CC BY-NC-SA
oa_package/ab/52/PMC3026201.tar.gz,Genome Biol. 2010 Oct 11; 11(Suppl 1):I1,PMC3026201,2011-02-13 03:39:32,21134298.0,NO-CC CODE
oa_package/4d/d0/PMC3031590.tar.gz,PLoS One. 2011 Jan 31; 6(1):e16510,PMC3031590,2018-03-28 19:51:13,21304991.0,CC BY
oa_package/d5/93/PMC3033362.tar.gz,PLoS Comput Biol. 2011 Feb 3; 7(2):e1001066,PMC3033362,2017-03-09 10:08:35,21304930.0,CC BY
oa_package/2b/95/PMC3033412.tar.gz,PLoS One. 2011 Feb 3; 6(2):e16816,PMC3033412,2018-03-13 09:36:57,21304812.0,CC BY
oa_package/b6/14/PMC3035615.tar.gz,PLoS One. 2011 Feb 8; 6(2):e16403,PMC3035615,2018-03-28 21:50:41,21346806.0,CC BY
oa_package/47/41/PMC3038669.tar.gz,Nat Neurosci. 2008 Oct 7; 11(10):1143-1145,PMC3038669,2016-02-03 19:22:15,18776892.0,NO-CC CODE
oa_package/53/5e/PMC3038916.tar.gz,PLoS One. 2011 Feb 14; 6(2):e17034,PMC3038916,2018-03-28 21:54:43,21340033.0,CC BY
oa_package/f0/53/PMC3041792.tar.gz,PLoS One. 2011 Feb 18; 6(2):e17258,PMC3041792,2018-03-28 21:59:07,21364756.0,CC BY
oa_package/05/9b/PMC3049412.tar.gz,Mol Syst Biol. 2011 Jan 18; 7:459,PMC3049412,2013-11-29 19:18:20,21245844.0,CC BY-NC-SA
oa_package/38/02/PMC3056289.tar.gz,Genome Biol Evol. 2011 Jan 31; 3:168-185,PMC3056289,2017-10-24 11:06:56,21282711.0,CC BY-NC
oa_package/b8/dc/PMC3057531.tar.gz,Nature. 2011 Jan 6; 469(7328):112-115,PMC3057531,2016-02-03 19:22:22,21151105.0,NO-CC CODE
oa_package/2d/b1/PMC3057687.tar.gz,Mol Biol Cell. 2011 Mar 15; 22(6):715,PMC3057687,2014-10-29 20:18:31,21406578.0,CC BY-NC-SA
oa_package/b7/75/PMC3058391.tar.gz,Nat Neurosci. 2011 Jan 14; 14(1):85-92,PMC3058391,2016-02-04 10:17:45,21076425.0,NO-CC CODE
oa_package/6f/2a/PMC3060778.tar.gz,Nature. 2011 Jan 26; 469(7331):529-533,PMC3060778,2022-12-16 01:10:27,21270892.0,CC BY-NC-SA
oa_package/f7/26/PMC3075879.tar.gz,Nature. 2011 Mar 24; 471(7339):473-479,PMC3075879,2016-02-04 10:20:28,21179090.0,NO-CC CODE
oa_package/17/b0/PMC3079585.tar.gz,PLoS Biol. 2011 Apr 19; 9(4):e1001046,PMC3079585,2023-05-27 22:25:21,21526222.0,CC BY
oa_package/e0/f6/PMC3080708.tar.gz,Neural Plast. 2010 Mar 9; 2010:894374,PMC3080708,2017-06-27 11:12:57,21527990.0,CC BY
oa_package/24/f3/PMC3091327.tar.gz,Genome Biol. 2009 Nov 20; 10(11):R134,PMC3091327,2013-03-28 06:20:37,19930550.0,CC BY
oa_package/ac/6d/PMC3091532.tar.gz,BMC Plant Biol. 2009 Jul 31; 9:101,PMC3091532,2013-03-28 06:20:50,19646253.0,CC BY
oa_package/59/2e/PMC3091690.tar.gz,BMC Genomics. 2010 Oct 6; 11:541,PMC3091690,2011-08-20 12:34:12,20925960.0,CC BY
oa_package/bb/7a/PMC3091747.tar.gz,BMC Genomics. 2010 Oct 25; 11:602,PMC3091747,2023-05-30 12:25:09,20973996.0,CC BY
oa_package/c5/ed/PMC3103446.tar.gz,BMC Bioinformatics. 2011 May 9; 12:139,PMC3103446,2023-05-05 00:25:10,21554709.0,CC BY
oa_package/48/e5/PMC3109562.tar.gz,Breast Cancer Res. 2011 Jan 27; 13(1):103,PMC3109562,2012-09-28 18:36:39,21349209.0,NO-CC CODE
oa_package/c8/9d/PMC3126716.tar.gz,BMC Syst Biol. 2011 May 23; 5:82,PMC3126716,2013-03-28 06:56:40,21605425.0,CC BY
oa_package/2d/9d/PMC3134446.tar.gz,PLoS Biol. 2011 Jul 12; 9(7):e1000625,PMC3134446,2016-12-05 10:24:37,21765801.0,CC BY
oa_package/e1/43/PMC3135679.tar.gz,Plant J. 2011 Jul 25; 67(2):195-207,PMC3135679,2021-08-07 14:16:31,21457375.0,CC BY
oa_package/08/47/PMC3140463.tar.gz,Nat Neurosci. 2010 Nov 17; 13(11):1413-1420,PMC3140463,2016-02-04 10:26:26,20953193.0,NO-CC CODE
oa_package/16/fd/PMC3145052.tar.gz,Nat Genet. 2011 Jul 24; 43(8):741-743,PMC3145052,2016-02-12 10:26:14,21775991.0,NO-CC CODE
oa_package/17/f1/PMC3145549.tar.gz,Mol Biol Cell. 2011 Aug 1; 22(15):2741-2753,PMC3145549,2014-10-29 20:18:31,21680712.0,CC BY-NC-SA
oa_package/5c/37/PMC3151243.tar.gz,PLoS One. 2011 Aug 5; 6(8):e22046,PMC3151243,2018-03-29 00:44:48,21850219.0,CC BY
oa_package/b0/08/PMC3152437.tar.gz,Nat Neurosci. 2011 Feb 19; 14(2):246-251,PMC3152437,2016-02-03 19:23:31,21170056.0,NO-CC CODE
oa_package/e8/a2/PMC3156955.tar.gz,Genome Biol. 2010 Nov 29; 11(11):R116,PMC3156955,2023-06-02 08:25:19,21114842.0,CC BY
oa_package/09/cf/PMC3160098.tar.gz,Development. 2011 Sep 15; 138(18):4039-4050,PMC3160098,2012-09-28 20:31:51,21831924.0,CC BY-NC-SA
oa_package/ff/0f/PMC3163161.tar.gz,Nature. 2011 Jul 3; 475(7355):244-248,PMC3163161,2016-02-04 10:27:30,21725325.0,NO-CC CODE
oa_package/24/20/PMC3171209.tar.gz,Nature. 2011 Jun 15; 475(7355):249-253,PMC3171209,2019-01-08 13:56:09,21677647.0,NO-CC CODE
oa_package/b6/a4/PMC3173711.tar.gz,Front Syst Neurosci. 2011 Sep 15; 5:65,PMC3173711,2011-10-05 01:01:36,21954378.0,NO-CC CODE
oa_package/eb/d6/PMC3174211.tar.gz,PLoS Genet. 2011 Sep 15; 7(9):e1002277,PMC3174211,2023-06-01 12:25:09,21935353.0,CC BY
oa_package/0c/50/PMC3179858.tar.gz,Nature. 2011 Jun 29; 474(7353):658-661,PMC3179858,2016-02-11 19:22:35,21720370.0,NO-CC CODE
oa_package/85/6d/PMC3180293.tar.gz,PLoS One. 2011 Sep 26; 6(9):e25283,PMC3180293,2018-03-12 11:31:47,21966481.0,CC BY
oa_package/da/42/PMC3180561.tar.gz,Front Syst Neurosci. 2011 Sep 27; 5:74,PMC3180561,2011-10-13 20:13:01,21991246.0,NO-CC CODE
oa_package/4c/6f/PMC3191865.tar.gz,Nature. 2011 Oct 5; 478(7367):123-126,PMC3191865,2016-02-12 10:31:42,21979052.0,NO-CC CODE
oa_package/ee/05/PMC3197281.tar.gz,Database (Oxford). 2011 Oct 17; 2011:bar031,PMC3197281,2023-06-01 21:25:21,22012987.0,CC BY-NC
oa_package/61/74/PMC3197713.tar.gz,Nat Genet. 2008 Dec 2; 40(12):1416-1425,PMC3197713,2023-06-02 13:25:20,18978788.0,NO-CC CODE
oa_package/34/cc/PMC3201884.tar.gz,Nucleic Acids Res. 2011 Oct 3; 39(19):e132,PMC3201884,2011-10-29 18:09:10,21813454.0,CC BY-NC
oa_package/f1/29/PMC3204161.tar.gz,Mol Psychiatry. 2012 Jul 19; 17(8):818-826,PMC3204161,2012-12-31 19:24:28,21769101.0,NO-CC CODE
oa_package/ca/59/PMC3207357.tar.gz,Nature. 2011 Oct 12; 478(7370):476-482,PMC3207357,2016-07-07 09:24:34,21993624.0,NO-CC CODE
oa_package/2d/70/PMC3207997.tar.gz,BMC Genomics. 2011 Oct 10; 12:495,PMC3207997,2013-03-28 08:24:50,21985647.0,CC BY
oa_package/09/78/PMC3210065.tar.gz,Nat Cell Biol. 2011 Oct 9; 13(11):1295-1304,PMC3210065,2016-02-12 10:34:01,21983563.0,NO-CC CODE
oa_package/58/58/PMC3212927.tar.gz,BMC Med Genomics. 2011 Aug 8; 4:62,PMC3212927,2023-06-02 17:25:20,21824427.0,CC BY
oa_package/6b/8c/PMC3214139.tar.gz,BMC Biol. 2011 Nov 11; 9:76,PMC3214139,2014-03-30 23:39:24,22078115.0,CC BY
oa_package/06/08/PMC3219072.tar.gz,Genome Med. 2011 May 31; 3(5):31,PMC3219072,2012-03-20 03:30:47,21631906.0,NO-CC CODE
oa_package/7e/c2/PMC3230742.tar.gz,Nat Struct Mol Biol. 2011 Nov 13; 18(12):1351-1357,PMC3230742,2023-06-03 00:25:17,22081013.0,NO-CC CODE
oa_package/66/22/PMC3234280.tar.gz,PLoS One. 2011 Dec 8; 6(12):e28503,PMC3234280,2018-03-28 21:10:07,22174824.0,CC BY
oa_package/2d/29/PMC3237596.tar.gz,PLoS One. 2011 Dec 14; 6(12):e29088,PMC3237596,2023-06-03 14:25:20,22194994.0,CC BY
oa_package/30/ae/PMC3239178.tar.gz,Nucleic Acids Res. 2011 Dec 31; 39(22):9720-9730,PMC3239178,2013-03-28 08:54:39,21880592.0,CC BY-NC
oa_package/76/c0/PMC3240583.tar.gz,PLoS Genet. 2011 Dec 15; 7(12):e1002390,PMC3240583,2016-11-03 11:26:36,22194695.0,CC BY
oa_package/e9/6b/PMC3240601.tar.gz,PLoS Genet. 2011 Dec 15; 7(12):e1002411,PMC3240601,2020-04-07 07:20:43,22194700.0,CC BY
oa_package/ce/97/PMC3245873.tar.gz,Nat Genet. 2011 Sep 18; 43(10):1031-1034,PMC3245873,2016-02-12 10:37:21,21926973.0,NO-CC CODE
oa_package/f7/c8/PMC3251577.tar.gz,PLoS One. 2012 Jan 4; 7(1):e28213,PMC3251577,2018-03-14 09:41:20,22238572.0,CC BY
oa_package/bf/30/PMC3252287.tar.gz,PLoS One. 2012 Jan 5; 7(1):e29086,PMC3252287,2023-06-03 18:25:21,22242157.0,CC BY
oa_package/81/71/PMC3255971.tar.gz,J Cell Biol. 2012 Jan 9; 196(1):29-36,PMC3255971,2023-06-03 19:25:11,22213801.0,CC BY-NC-SA
oa_package/f0/78/PMC3261700.tar.gz,Mol Syst Biol. 2011 Nov 8; 7:546,PMC3261700,2023-06-02 14:25:13,22068329.0,CC BY-NC-SA
oa_package/80/6a/PMC3263598.tar.gz,Database (Oxford). 2011 Sep 16; 2011:bar041,PMC3263598,2023-06-03 22:25:20,21930507.0,CC BY-NC
oa_package/f9/8f/PMC3270376.tar.gz,Nature. 2012 Jan 25; 481(7382):457-462,PMC3270376,2016-02-04 10:29:35,22281595.0,NO-CC CODE
oa_package/9c/c3/PMC3272117.tar.gz,Nat Struct Mol Biol. 2012 Jan 15; 19(2):220-228,PMC3272117,2016-02-03 19:23:50,22245967.0,NO-CC CODE
oa_package/07/c1/PMC3278478.tar.gz,Mol Biol Evol. 2012 Mar 10; 29(3):1047-1057,PMC3278478,2013-01-16 11:15:12,22075116.0,CC BY-NC
oa_package/34/8a/PMC3282082.tar.gz,Oncotarget. 2011 Dec 30; 2(12):1254-1264,PMC3282082,2015-12-22 05:16:38,22248814.0,CC BY
oa_package/09/18/PMC3285101.tar.gz,Nature. 2011 Feb 24; 470(7335):535-539,PMC3285101,2016-02-12 10:40:43,21350486.0,NO-CC CODE
oa_package/ac/f5/PMC3288734.tar.gz,Mol Reprod Dev. 2012 Mar 18; 79(3):176-185,PMC3288734,2021-08-07 14:16:31,22139943.0,CC BY
oa_package/37/bd/PMC3289142.tar.gz,Database (Oxford). 2012 Feb 28; 2012:bar056,PMC3289142,2013-08-26 16:07:24,22374386.0,CC BY-NC
oa_package/6d/89/PMC3297424.tar.gz,Nat Methods. 2012 Jan 15; 9(3):255-258,PMC3297424,2023-06-06 09:25:16,22245809.0,NO-CC CODE
oa_package/2a/3f/PMC3297981.tar.gz,Nat Biotechnol. 2012 Feb 26; 30(3):271-277,PMC3297981,2016-02-11 19:23:20,22371084.0,NO-CC CODE
oa_package/27/21/PMC3302221.tar.gz,J Exp Med. 2012 Mar 12; 209(3):437-444,PMC3302221,2017-11-21 11:02:52,22351932.0,CC BY-NC-SA
oa_package/82/4a/PMC3305999.tar.gz,EMBO Mol Med. 2012 Mar; 4(3):218-233,PMC3305999,2021-08-07 14:16:31,22294553.0,NO-CC CODE
oa_package/be/12/PMC3308028.tar.gz,Genome Med. 2011 Nov 21; 3(11):73,PMC3308028,2012-11-20 19:21:36,22103962.0,NO-CC CODE
oa_package/8c/fb/PMC3308049.tar.gz,Genome Biol. 2011 Sep 14; 12(9):R86,PMC3308049,2012-09-29 06:06:37,21917142.0,CC BY
oa_package/cc/bb/PMC3308060.tar.gz,Genome Biol. 2011 Sep 29; 12(9):R97,PMC3308060,2012-05-15 12:31:34,21958622.0,CC BY
oa_package/5e/d4/PMC3308598.tar.gz,J Vis Exp. 2011 Nov 23;(57):3328,PMC3308598,2015-10-09 09:00:37,22143276.0,CC BY-NC-ND
oa_package/9a/13/PMC3311551.tar.gz,PLoS One. 2012 Mar 23; 7(3):e33831,PMC3311551,2018-03-29 19:19:39,22457793.0,CC BY
oa_package/b7/1a/PMC3315453.tar.gz,PLoS Comput Biol. 2012 Mar 29; 8(3):e1002444,PMC3315453,2017-03-09 10:40:13,22479173.0,CC0
oa_package/0c/65/PMC3315474.tar.gz,PLoS Genet. 2012 Mar 29; 8(3):e1002610,PMC3315474,2016-11-04 11:14:26,22479205.0,CC BY
oa_package/26/39/PMC3322501.tar.gz,Fly (Austin). 2010 Jul 1 Jul-Sep; 4(3):216-225,PMC3322501,2013-07-24 17:00:52,20519966.0,CC BY-NC
oa_package/d2/56/PMC3323740.tar.gz,Mol Psychiatry. 2013 Feb 3; 18(2):215-225,PMC3323740,2016-02-05 10:30:04,22212594.0,NO-CC CODE
oa_package/e2/c7/PMC3324507.tar.gz,PLoS One. 2012 Apr 11; 7(4):e34414,PMC3324507,2018-03-29 19:51:19,22509301.0,CC BY
oa_package/2a/57/PMC3329530.tar.gz,PLoS One. 2012 Apr 18; 7(4):e34343,PMC3329530,2018-03-15 01:47:49,22529912.0,CC BY
oa_package/03/ea/PMC3334582.tar.gz,Genome Biol. 2012 Jan 20; 13(1):R1,PMC3334582,2012-09-29 07:35:22,22264333.0,CC BY
oa_package/b0/37/PMC3334584.tar.gz,Genome Biol. 2012 Jan 26; 13(1):R3,PMC3334584,2019-01-01 03:55:55,22280555.0,CC BY
oa_package/c8/d9/PMC3334617.tar.gz,Genome Biol. 2011 Dec 19; 12(12):R122,PMC3334617,2012-09-29 07:35:28,22182234.0,CC BY
oa_package/72/55/PMC3343105.tar.gz,PLoS Genet. 2012 Apr 26; 8(4):e1002683,PMC3343105,2023-06-05 19:25:09,22570624.0,CC BY
oa_package/4e/94/PMC3351382.tar.gz,Nature. 2011 Mar 24; 471(7339):499-503,PMC3351382,2016-02-16 05:34:19,21346763.0,NO-CC CODE
oa_package/95/e5/PMC3355756.tar.gz,Front Plant Sci. 2011 Jul 25; 2:34,PMC3355756,2023-06-05 23:25:18,22645531.0,NO-CC CODE
oa_package/c2/c2/PMC3359370.tar.gz,PLoS One. 2012 May 23; 7(5):e37040,PMC3359370,2023-06-06 01:25:12,22649507.0,CC BY
oa_package/5e/0b/PMC3360202.tar.gz,Front Plant Sci. 2012 May 25; 3:101,PMC3360202,2013-01-16 11:15:42,22654889.0,CC BY-NC
oa_package/7d/2e/PMC3360479.tar.gz,Genes Chromosomes Cancer. 2012 Jun 2; 51(6):569-578,PMC3360479,2021-08-07 14:16:31,22383169.0,CC BY
oa_package/37/f8/PMC3365644.tar.gz,Biochem J. 2012 Jun 15; 444(Pt 3):457-464,PMC3365644,2021-08-07 14:16:31,22413754.0,CC BY-NC
oa_package/c9/0b/PMC3369932.tar.gz,PLoS Genet. 2012 Jun 7; 8(6):e1002751,PMC3369932,2023-06-06 18:25:21,22685420.0,CC BY
oa_package/94/cf/PMC3376394.tar.gz,Nature. 2012 Apr 29; 486(7402):266-270,PMC3376394,2023-06-07 13:25:09,22699621.0,NO-CC CODE
oa_package/65/f9/PMC3378239.tar.gz,Nature. 2012 May 30; 485(7400):635-641,PMC3378239,2023-06-06 20:25:09,22660326.0,NO-CC CODE
oa_package/10/54/PMC3380836.tar.gz,PLoS One. 2012 Jun 21; 7(6):e39399,PMC3380836,2018-03-29 22:19:43,22737237.0,CC BY
oa_package/c3/98/PMC3385560.tar.gz,Front Neural Circuits. 2012 Jun 26; 6:37,PMC3385560,2023-06-06 23:25:09,22754500.0,CC BY-NC
oa_package/3a/1c/PMC3387268.tar.gz,PLoS One. 2012 Jun 29; 7(6):e39786,PMC3387268,2023-06-06 23:25:09,22768123.0,CC0
oa_package/ca/3c/PMC3391703.tar.gz,Nature. 2011 Oct 16; 479(7371):135-138,PMC3391703,2016-02-08 19:23:57,22002604.0,NO-CC CODE
oa_package/90/3e/PMC3404470.tar.gz,Nature. 2011 Jul 6; 475(7354):106-109,PMC3404470,2016-02-11 19:23:32,21734707.0,NO-CC CODE
oa_package/85/01/PMC3405414.tar.gz,Front Neurosci. 2012 Jul 26; 6:112,PMC3405414,2023-04-28 03:25:35,22855669.0,CC BY
oa_package/ae/60/PMC3406014.tar.gz,PLoS Comput Biol. 2012 Jul 26; 8(7):e1002613,PMC3406014,2017-03-09 10:49:26,22844240.0,CC BY
oa_package/2e/88/PMC3413383.tar.gz,Bioinformatics. 2012 Aug 15; 28(16):2097-2105,PMC3413383,2014-03-30 09:33:13,22668792.0,CC BY-NC
oa_package/0c/1e/PMC3420932.tar.gz,PLoS Comput Biol. 2012 Aug 16; 8(8):e1002640,PMC3420932,2020-12-16 06:16:22,22916002.0,CC BY
oa_package/a9/98/PMC3422431.tar.gz,Nature. 2012 Aug 16; 488(7411):379-383,PMC3422431,2023-06-08 13:25:09,22878719.0,NO-CC CODE
oa_package/7a/fd/PMC3428632.tar.gz,Open Neuroimag J. 2012 Jul 17; 6:69-74,PMC3428632,2014-04-15 16:25:44,22930669.0,CC BY-NC
oa_package/c9/a2/PMC3431462.tar.gz,Nat Neurosci. 2012 Sep 29; 15(9):1201-1210,PMC3431462,2023-06-08 15:25:33,22842144.0,NO-CC CODE
oa_package/61/94/PMC3431479.tar.gz,Genome Res. 2012 Sep; 22(9):1616-1625,PMC3431479,2022-11-10 09:10:11,22955974.0,CC BY-NC
oa_package/48/54/PMC3431483.tar.gz,Genome Res. 2012 Sep; 22(9):1658-1667,PMC3431483,2022-11-10 09:10:11,22955978.0,CC BY-NC
oa_package/89/cc/PMC3431493.tar.gz,Genome Res. 2012 Sep; 22(9):1775-1789,PMC3431493,2022-11-10 09:10:11,22955988.0,CC BY-NC
oa_package/49/3a/PMC3434193.tar.gz,PLoS One. 2012 Sep 5; 7(9):e44099,PMC3434193,2020-12-16 06:16:22,22957047.0,CC BY
oa_package/af/02/PMC3438284.tar.gz,Nature. 2012 Sep 6; 489(7414):150-154,PMC3438284,2023-06-08 17:25:10,22842902.0,NO-CC CODE
oa_package/1a/24/PMC3439153.tar.gz,Nature. 2012 Sep 6; 489(7414):57-74,PMC3439153,2023-06-08 17:25:10,22955616.0,NO-CC CODE
oa_package/b9/6a/PMC3442416.tar.gz,Mol Biol Cell. 2012 Sep 15; 23(18):3694-3706,PMC3442416,2014-10-29 20:18:31,22855529.0,CC BY-NC-SA
oa_package/62/7e/PMC3446297.tar.gz,Genome Biol. 2012 Apr 27; 13(4):243,PMC3446297,2013-04-26 20:22:25,22546054.0,NO-CC CODE
oa_package/3d/87/PMC3447198.tar.gz,Yale J Biol Med. 2012 Sep 25; 85(3):339-345,PMC3447198,2022-01-20 10:16:44,23012582.0,CC BY-NC
oa_package/a0/ad/PMC3458001.tar.gz,PLoS One. 2012 Sep 25; 7(9):e46195,PMC3458001,2020-12-16 06:16:22,23049977.0,CC BY
oa_package/a4/07/PMC3458970.tar.gz,Orphanet J Rare Dis. 2012 Jun 15; 7:39,PMC3458970,2013-01-16 11:20:26,22704758.0,CC BY
oa_package/45/de/PMC3461520.tar.gz,J Cell Biol. 2012 Oct 1; 199(1):21-25,PMC3461520,2013-03-31 20:23:41,23027901.0,CC BY-NC-SA
oa_package/d9/fb/PMC3464192.tar.gz,PLoS Comput Biol. 2012 Oct 4; 8(10):e1002709,PMC3464192,2020-12-16 06:16:22,23055912.0,CC BY
oa_package/2e/e0/PMC3464620.tar.gz,BMC Genomics. 2012 Jul 2; 13:290,PMC3464620,2023-06-09 17:25:09,22747909.0,CC BY
oa_package/63/71/PMC3479097.tar.gz,PLoS Biol. 2012 Oct 23; 10(10):e1001411,PMC3479097,2020-12-16 06:16:22,23109909.0,CC BY
oa_package/10/69/PMC3490137.tar.gz,Front Physiol. 2012 Nov 6; 3:414,PMC3490137,2018-12-29 11:55:55,23133421.0,CC BY
oa_package/f9/f5/PMC3491367.tar.gz,Genome Biol. 2012 Aug 13; 13(8):418,PMC3491367,2023-06-10 01:25:11,22889292.0,NO-CC CODE
oa_package/6b/96/PMC3491397.tar.gz,Genome Biol. 2012 Sep 5; 13(9):R53,PMC3491397,2012-11-27 02:02:31,22950368.0,CC BY
oa_package/9d/af/PMC3492119.tar.gz,Algorithms Mol Biol. 2012 Sep 19; 7:25,PMC3492119,2013-01-16 11:20:57,22992218.0,CC BY
oa_package/41/01/PMC3493678.tar.gz,Nature. 2012 Nov 8; 491(7423):279-283,PMC3493678,2016-02-03 19:25:43,23064227.0,NO-CC CODE
oa_package/af/19/PMC3498066.tar.gz,Nature. 2012 Nov 1; 491(7422):56-65,PMC3498066,2023-06-10 19:25:09,23128226.0,NO-CC CODE
oa_package/54/27/PMC3498831.tar.gz,Open Biol. 2012 Oct; 2(10):120133,PMC3498831,2013-03-28 10:58:18,23155487.0,CC BY
oa_package/64/6d/PMC3502443.tar.gz,Plant Methods. 2012 Oct 17; 8:44,PMC3502443,2014-02-10 05:10:51,23075219.0,CC BY
oa_package/f5/51/PMC3506489.tar.gz,BMC Neurosci. 2012 Sep 19; 13:112,PMC3506489,2023-06-10 21:25:21,22992378.0,CC BY
oa_package/b1/d5/PMC3507895.tar.gz,Clin Sarcoma Res. 2012 Oct 5; 2:21,PMC3507895,2012-11-28 19:21:30,23039252.0,CC BY
oa_package/8d/22/PMC3510651.tar.gz,Nature. 2012 Nov 29; 491(7426):705-710,PMC3510651,2023-06-10 23:25:09,23192148.0,NO-CC CODE
